date,O_pos,A_pos,B_pos,AB_pos,O_neg,A_neg,B_neg,AB_neg,O,A,B,AB,total
2025-02-16,62,55,55,17,0,0,0,0,62,55,55,17,189
2025-02-17,82,96,104,40,1,1,1,0,83,97,105,40,325
2025-02-18,84,77,69,30,0,0,0,0,84,77,69,30,260
2025-02-19,56,98,99,25,0,0,1,0,56,98,100,25,279
2025-02-20,47,97,70,46,1,0,1,0,48,97,71,46,262
2025-02-21,68,83,64,38,0,0,0,1,68,83,64,39,254
2025-02-22,33,47,53,35,0,0,1,0,33,47,54,35,169
2025-02-23,25,60,51,8,1,0,0,0,26,60,51,8,145
2025-02-24,92,107,94,33,2,1,0,0,94,108,94,33,329
2025-02-25,100,97,88,49,1,0,3,0,101,97,91,49,338
2025-02-26,87,106,71,39,2,1,1,0,89,107,72,39,307
2025-02-27,93,99,74,29,0,0,0,0,93,99,74,29,295
2025-02-28,92,127,117,49,0,0,0,2,92,127,117,51,387
2025-03-01,42,57,37,24,0,0,0,0,42,57,37,24,160
2025-03-02,28,41,35,11,0,0,0,0,28,41,35,11,115
2025-03-03,37,35,16,11,0,0,1,0,37,35,17,11,100
2025-03-04,80,94,65,28,0,0,0,0,80,94,65,28,267
2025-03-05,71,117,88,23,3,2,2,0,74,119,90,23,306
2025-03-06,87,89,66,30,0,0,0,0,87,89,66,30,272
2025-03-07,90,120,105,61,0,1,0,0,90,121,105,61,377
2025-03-08,34,44,51,12,0,0,0,0,34,44,51,12,141
2025-03-09,28,45,18,23,1,0,0,0,29,45,18,23,115
2025-03-10,91,104,94,26,0,1,1,0,91,105,95,26,317
2025-03-11,71,84,95,33,1,0,0,0,72,84,95,33,284
2025-03-12,86,115,70,41,0,1,2,0,86,116,72,41,315
2025-03-13,63,80,82,30,1,0,1,0,64,80,83,30,257
2025-03-14,67,98,75,38,0,0,0,0,67,98,75,38,278
2025-03-15,39,60,57,36,0,0,0,0,39,60,57,36,192
2025-03-16,45,49,44,14,0,0,0,0,45,49,44,14,152
2025-03-17,87,111,87,49,1,1,1,2,88,112,88,51,339
2025-03-18,69,92,59,40,1,0,2,0,70,92,61,40,263
2025-03-19,66,93,70,33,1,0,0,0,67,93,70,33,263
2025-03-20,63,101,87,31,0,0,3,0,63,101,90,31,285
2025-03-21,62,101,73,48,1,0,0,0,63,101,73,48,285
2025-03-22,35,56,39,31,0,0,0,0,35,56,39,31,161
2025-03-23,27,56,45,26,0,0,0,0,27,56,45,26,154
2025-03-24,61,87,62,26,1,2,1,0,62,89,63,26,240
2025-03-25,86,109,85,36,0,2,0,1,86,111,85,37,319
2025-03-26,51,88,54,23,0,1,0,0,51,89,54,23,217
2025-03-27,95,123,76,43,1,0,1,1,96,123,77,44,340
2025-03-28,77,114,80,36,0,1,0,0,77,115,80,36,308
2025-03-29,48,75,50,10,0,0,0,0,48,75,50,10,183
2025-03-30,49,54,39,14,1,0,0,0,50,54,39,14,157
2025-03-31,78,138,103,45,1,1,3,1,79,139,106,46,370
2025-04-01,59,96,69,39,1,2,0,0,60,98,69,39,266
2025-04-02,47,113,83,26,1,3,0,0,48,116,83,26,273
2025-04-03,68,67,72,36,1,0,2,1,69,67,74,37,247
2025-04-04,94,126,67,58,0,0,0,0,94,126,67,58,345
2025-04-05,20,51,46,25,0,0,0,0,20,51,46,25,142
2025-04-06,26,54,19,10,1,0,0,0,27,54,19,10,110
2025-04-07,85,81,96,36,0,2,0,0,85,83,96,36,300
2025-04-08,72,123,86,48,0,0,0,0,72,123,86,48,329
2025-04-09,79,93,96,31,3,1,3,0,82,94,99,31,306
2025-04-10,44,104,80,25,0,0,0,0,44,104,80,25,253
2025-04-11,76,127,93,36,0,0,0,0,76,127,93,36,332
2025-04-12,22,60,49,18,0,0,0,0,22,60,49,18,149
2025-04-13,42,37,30,17,0,0,1,1,42,37,31,18,128
2025-04-14,91,139,100,45,0,0,2,1,91,139,102,46,378
2025-04-15,49,81,59,41,1,1,1,0,50,82,60,41,233
2025-04-16,62,81,64,38,0,1,2,0,62,82,66,38,248
2025-04-17,59,96,54,32,1,0,1,0,60,96,55,32,243
2025-04-18,63,85,80,40,1,3,1,1,64,88,81,41,274
2025-04-19,34,41,34,20,0,0,0,0,34,41,34,20,129
2025-04-20,58,46,22,15,0,1,0,0,58,47,22,15,142
2025-04-21,102,106,83,39,1,0,1,3,103,106,84,42,335
2025-04-22,104,141,130,47,2,2,2,0,106,143,132,47,428
2025-04-23,68,82,78,36,0,1,1,0,68,83,79,36,266
2025-04-24,86,92,92,33,0,1,0,4,86,93,92,37,308
2025-04-25,93,112,88,35,1,1,1,1,94,113,89,36,332
2025-04-26,24,58,36,21,0,0,0,0,24,58,36,21,139
2025-04-27,32,23,37,12,0,1,1,1,32,24,38,13,107
2025-04-28,84,109,80,39,0,2,1,2,84,111,81,41,317
2025-04-29,110,129,108,42,7,0,1,0,117,129,109,42,397
2025-04-30,88,117,72,41,0,0,2,0,88,117,74,41,320
2025-05-01,28,24,37,9,0,0,0,0,28,24,37,9,98
2025-05-02,92,124,116,56,0,1,2,1,92,125,118,57,392
2025-05-03,46,81,60,17,0,0,0,0,46,81,60,17,204
2025-05-04,31,56,27,30,1,0,0,0,32,56,27,30,145
2025-05-05,9,31,30,11,0,0,0,0,9,31,30,11,81
2025-05-06,18,29,16,14,2,0,0,0,20,29,16,14,79
2025-05-07,99,136,99,64,2,4,2,1,101,140,101,65,407
2025-05-08,108,130,96,49,1,0,3,0,109,130,99,49,387
2025-05-09,88,123,105,44,0,0,0,0,88,123,105,44,360
2025-05-10,53,76,62,19,0,0,0,0,53,76,62,19,210
2025-05-11,33,56,28,27,0,0,0,0,33,56,28,27,144
2025-05-12,82,128,111,49,1,3,2,2,83,131,113,51,378
2025-05-13,82,105,75,45,1,1,2,0,83,106,77,45,311
2025-05-14,86,110,108,39,0,3,1,0,86,113,109,39,347
2025-05-15,66,82,66,47,2,1,0,0,68,83,66,47,264
2025-05-16,69,108,125,28,0,0,1,0,69,108,126,28,331
2025-05-17,32,52,55,29,0,1,0,0,32,53,55,29,169
2025-05-18,36,49,43,4,0,0,0,0,36,49,43,4,132
2025-05-19,80,126,84,47,1,1,2,0,81,127,86,47,341
2025-05-20,89,152,97,41,0,2,2,0,89,154,99,41,383
2025-05-21,95,99,66,20,1,1,2,1,96,100,68,21,285
2025-05-22,54,82,90,50,0,1,0,0,54,83,90,50,277
2025-05-23,80,107,95,43,1,0,1,0,81,107,96,43,327
2025-05-24,64,54,76,39,0,0,0,1,64,54,76,40,234
2025-05-25,44,39,45,26,0,1,1,0,44,40,46,26,156
2025-05-26,101,105,91,39,3,3,1,0,104,108,92,39,343
2025-05-27,50,120,101,52,1,1,1,1,51,121,102,53,327
2025-05-28,100,133,129,44,2,3,2,1,102,136,131,45,414
2025-05-29,111,160,101,41,1,1,2,0,112,161,103,41,417
2025-05-30,99,134,113,78,1,1,2,0,100,135,115,78,428
2025-05-31,39,57,42,27,0,0,0,0,39,57,42,27,165
2025-06-01,44,55,46,27,0,0,1,0,44,55,47,27,173
2025-06-02,113,144,148,46,1,4,0,1,114,148,148,47,457
2025-06-03,33,25,50,11,0,0,0,0,33,25,50,11,119
2025-06-04,117,148,114,68,3,0,1,1,120,148,115,69,452
2025-06-05,87,86,89,40,1,1,0,0,88,87,89,40,304
2025-06-06,34,56,31,19,0,0,0,0,34,56,31,19,140
2025-06-07,62,85,73,22,1,1,0,0,63,86,73,22,244
2025-06-08,37,44,34,17,1,1,0,1,38,45,34,18,135
2025-06-09,80,120,84,32,0,0,2,1,80,120,86,33,319
2025-06-10,94,118,107,46,0,0,4,0,94,118,111,46,369
2025-06-11,104,99,78,36,2,1,1,2,106,100,79,38,323
2025-06-12,102,131,103,46,2,0,1,0,104,131,104,46,385
2025-06-13,74,107,82,48,1,0,0,0,75,107,82,48,312
2025-06-14,45,84,62,24,0,1,0,0,45,85,62,24,216
2025-06-15,30,61,56,11,0,0,0,2,30,61,56,13,160
2025-06-16,102,143,85,31,1,1,1,2,103,144,86,33,366
2025-06-17,84,150,89,30,1,0,1,0,85,150,90,30,355
2025-06-18,68,109,82,27,2,0,0,1,70,109,82,28,289
2025-06-19,71,64,62,30,0,2,1,0,71,66,63,30,230
2025-06-20,74,134,98,50,0,0,0,0,74,134,98,50,356
2025-06-21,38,67,60,13,0,0,0,0,38,67,60,13,178
2025-06-22,42,59,47,15,0,1,0,0,42,60,47,15,164
2025-06-23,83,102,97,61,3,2,0,1,86,104,97,62,349
2025-06-24,75,108,86,39,2,0,0,0,77,108,86,39,310
2025-06-25,72,72,72,33,0,1,1,2,72,73,73,35,253
2025-06-26,80,106,92,30,0,2,0,0,80,108,92,30,310
2025-06-27,96,123,111,45,0,2,0,0,96,125,111,45,377
2025-06-28,27,54,54,22,0,1,0,0,27,55,54,22,158
2025-06-29,36,64,54,27,1,0,1,0,37,64,55,27,183
2025-06-30,68,71,74,26,0,0,1,0,68,71,75,26,240
2025-07-01,81,118,96,54,3,2,3,0,84,120,99,54,357
2025-07-02,75,104,87,38,0,0,2,0,75,104,89,38,306
2025-07-03,66,102,85,38,0,2,3,0,66,104,88,38,296
2025-07-04,51,102,89,42,3,1,0,0,54,103,89,42,288
2025-07-05,44,72,51,25,0,0,2,0,44,72,53,25,194
2025-07-06,61,52,47,16,0,0,0,0,61,52,47,16,176
2025-07-07,82,102,87,51,4,3,0,0,86,105,87,51,329
2025-07-08,100,133,101,43,0,0,0,0,100,133,101,43,377
2025-07-09,70,122,92,25,1,5,2,2,71,127,94,27,319
2025-07-10,110,114,81,37,1,0,0,1,111,114,81,38,344
2025-07-11,64,95,80,30,0,1,0,0,64,96,80,30,270
2025-07-12,48,81,83,21,0,0,0,0,48,81,83,21,233
2025-07-13,24,39,36,10,0,0,0,0,24,39,36,10,109
2025-07-14,71,111,78,46,6,4,2,1,77,115,80,47,319
2025-07-15,94,143,101,49,1,4,1,0,95,147,102,49,393
2025-07-16,76,140,62,48,4,0,0,0,80,140,62,48,330
2025-07-17,63,139,107,53,0,2,0,1,63,141,107,54,365
2025-07-18,66,97,86,42,0,0,1,0,66,97,87,42,292
2025-07-19,54,52,55,19,0,1,1,0,54,53,56,19,182
2025-07-20,31,40,34,15,0,0,0,0,31,40,34,15,120
2025-07-21,95,123,86,34,5,5,1,1,100,128,87,35,350
2025-07-22,84,86,82,34,0,1,2,0,84,87,84,34,289
2025-07-23,68,94,66,41,0,2,2,1,68,96,68,42,274
2025-07-24,63,94,83,30,1,1,1,0,64,95,84,30,273
2025-07-25,54,79,83,35,3,4,0,0,57,83,83,35,258
2025-07-26,49,66,42,12,0,0,0,0,49,66,42,12,169
2025-07-27,23,49,33,20,0,0,1,0,23,49,34,20,126
2025-07-28,80,109,119,48,4,4,2,3,84,113,121,51,369
2025-07-29,66,112,73,39,1,0,0,0,67,112,73,39,291
2025-07-30,74,113,88,42,0,1,3,0,74,114,91,42,321
2025-07-31,64,101,73,23,0,1,0,1,64,102,73,24,263
2025-08-01,84,96,101,17,0,0,1,0,84,96,102,17,299
2025-08-02,25,41,35,13,0,0,0,0,25,41,35,13,114
2025-08-03,44,53,24,18,0,0,0,0,44,53,24,18,139
2025-08-04,70,97,81,40,3,0,1,0,73,97,82,40,292
2025-08-05,61,108,96,27,1,2,2,0,62,110,98,27,297
2025-08-06,45,87,73,28,1,0,1,0,46,87,74,28,235
2025-08-07,52,74,63,35,0,1,2,0,52,75,65,35,227
2025-08-08,90,103,113,28,0,2,0,2,90,105,113,30,338
2025-08-09,33,56,21,20,0,0,0,0,33,56,21,20,130
2025-08-10,49,66,37,16,0,0,0,0,49,66,37,16,168
2025-08-11,90,97,85,27,1,3,4,0,91,100,89,27,307
2025-08-12,73,105,94,34,0,0,0,0,73,105,94,34,306
2025-08-13,72,100,91,37,1,0,0,0,73,100,91,37,301
2025-08-14,61,66,91,27,1,1,2,2,62,67,93,29,251
2025-08-15,42,36,33,17,0,0,0,0,42,36,33,17,128
2025-08-16,35,39,42,14,0,0,0,1,35,39,42,15,131
2025-08-17,43,54,36,16,1,2,0,0,44,56,36,16,152
2025-08-18,74,123,103,46,0,1,0,3,74,124,103,49,350
2025-08-19,97,103,112,24,6,3,1,0,103,106,113,24,346
2025-08-20,85,103,73,37,0,2,1,0,85,105,74,37,301
2025-08-21,62,97,58,43,0,0,1,0,62,97,59,43,261
2025-08-22,55,109,72,36,0,0,0,0,55,109,72,36,272
2025-08-23,45,59,33,22,0,0,1,0,45,59,34,22,160
2025-08-24,29,58,49,14,0,3,0,0,29,61,49,14,153
2025-08-25,99,118,90,72,1,0,4,0,100,118,94,72,384
2025-08-26,75,109,73,22,0,1,0,0,75,110,73,22,280
2025-08-27,93,99,71,42,0,0,1,0,93,99,72,42,306
2025-08-28,86,98,82,35,0,0,0,0,86,98,82,35,301
2025-08-29,76,84,82,47,0,0,0,0,76,84,82,47,289
2025-08-30,53,44,43,23,0,0,0,0,53,44,43,23,163
2025-08-31,30,35,57,19,0,0,0,0,30,35,57,19,141
2025-09-01,108,130,117,53,1,3,2,1,109,133,119,54,415
2025-09-02,73,144,97,58,0,0,0,1,73,144,97,59,373
2025-09-03,74,119,68,25,1,0,0,0,75,119,68,25,287
2025-09-04,47,88,69,48,0,1,1,0,47,89,70,48,254
2025-09-05,92,108,79,47,0,1,1,1,92,109,80,48,329
2025-09-06,39,65,44,24,1,0,1,0,40,65,45,24,174
2025-09-07,41,59,46,31,0,0,1,2,41,59,47,33,180
2025-09-08,92,99,79,54,1,1,1,0,93,100,80,54,327
2025-09-09,79,79,77,34,0,1,0,1,79,80,77,35,271
2025-09-10,97,108,82,41,2,1,2,0,99,109,84,41,333
2025-09-11,65,105,84,33,1,0,0,0,66,105,84,33,288
2025-09-12,72,113,72,34,0,0,2,0,72,113,74,34,293
2025-09-13,63,57,57,32,0,0,0,0,63,57,57,32,209
2025-09-14,45,52,54,20,0,0,0,0,45,52,54,20,171
2025-09-15,72,103,95,38,3,1,2,1,75,104,97,39,315
2025-09-16,58,86,66,39,0,0,3,0,58,86,69,39,252
2025-09-17,104,110,68,34,1,2,4,0,105,112,72,34,323
2025-09-18,62,104,93,30,1,2,0,0,63,106,93,30,292
2025-09-19,50,101,81,34,1,1,2,0,51,102,83,34,270
2025-09-20,37,45,37,21,0,0,0,0,37,45,37,21,140
2025-09-21,29,52,35,13,1,0,0,0,30,52,35,13,130
2025-09-22,82,104,66,34,2,0,1,1,84,104,67,35,290
2025-09-23,56,90,63,42,3,1,3,0,59,91,66,42,258
2025-09-24,66,118,69,31,2,1,4,1,68,119,73,32,292
2025-09-25,51,88,54,42,1,0,0,1,52,88,54,43,237
2025-09-26,84,120,79,37,2,0,0,1,86,120,79,38,323
2025-09-27,78,49,30,10,0,0,1,1,78,49,31,11,169
2025-09-28,44,36,49,13,0,0,1,0,44,36,50,13,143
2025-09-29,84,109,83,44,1,1,3,2,85,110,86,46,327
2025-09-30,97,131,77,39,0,0,0,3,97,131,77,42,347
2025-10-01,84,127,86,60,2,5,0,1,86,132,86,61,365
2025-10-02,85,119,107,45,0,1,2,5,85,120,109,50,364
2025-10-03,60,49,35,20,0,1,0,0,60,50,35,20,165
2025-10-04,64,59,41,22,0,1,0,0,64,60,41,22,187
2025-10-05,46,45,39,23,0,0,0,0,46,45,39,23,153
2025-10-06,1,2,2,0,0,0,0,0,1,2,2,0,5
2025-10-07,4,6,3,1,0,1,0,1,4,7,3,2,16
2025-10-08,6,23,19,1,0,0,1,2,6,23,20,3,52
2025-10-09,17,30,19,7,0,0,0,0,17,30,19,7,73
2025-10-10,110,123,123,40,1,3,1,0,111,126,124,40,401
2025-10-11,50,64,39,20,0,0,0,0,50,64,39,20,173
2025-10-12,31,56,35,10,0,0,0,0,31,56,35,10,132
2025-10-13,92,94,89,62,1,0,0,0,93,94,89,62,338
2025-10-14,102,106,85,44,0,0,1,1,102,106,86,45,339
2025-10-15,86,87,86,54,0,0,1,0,86,87,87,54,314
2025-10-16,85,104,102,34,0,2,1,0,85,106,103,34,328
2025-10-17,53,122,63,25,2,1,0,0,55,123,63,25,266
2025-10-18,59,60,50,11,0,0,0,1,59,60,50,12,181
2025-10-19,56,51,38,19,0,0,0,0,56,51,38,19,164
2025-10-20,72,87,61,30,0,0,1,0,72,87,62,30,251
2025-10-21,79,120,112,36,1,0,1,2,80,120,113,38,351
2025-10-22,86,94,87,28,1,2,0,0,87,96,87,28,298
2025-10-23,69,95,93,49,1,1,0,2,70,96,93,51,310
2025-10-24,94,102,82,38,1,2,1,0,95,104,83,38,320
2025-10-25,45,70,61,34,0,0,0,0,45,70,61,34,210
2025-10-26,57,51,65,21,0,0,1,0,57,51,66,21,195
2025-10-27,86,116,79,43,0,1,1,1,86,117,80,44,327
2025-10-28,101,152,88,47,3,2,3,0,104,154,91,47,396
2025-10-29,57,113,93,24,1,0,2,0,58,113,95,24,290
2025-10-30,95,133,95,62,2,0,1,1,97,133,96,63,389
2025-10-31,67,126,101,30,0,0,1,0,67,126,102,30,325
2025-11-01,56,84,52,29,1,1,0,0,57,85,52,29,223
2025-11-02,32,49,42,27,0,0,2,0,32,49,44,27,152
2025-11-03,114,124,109,49,1,3,2,0,115,127,111,49,402
2025-11-04,72,102,78,35,0,1,0,0,72,103,78,35,288
2025-11-05,76,83,72,36,2,0,2,0,78,83,74,36,271
2025-11-06,76,97,71,27,1,0,0,0,77,97,71,27,272
2025-11-07,83,89,69,36,1,0,1,1,84,89,70,37,280
2025-11-08,42,64,53,13,0,0,2,0,42,64,55,13,174
2025-11-09,36,49,33,11,0,0,0,0,36,49,33,11,129
2025-11-10,102,103,69,34,2,1,1,0,104,104,70,34,312
2025-11-11,60,127,89,32,0,2,0,1,60,129,89,33,311
2025-11-12,58,76,68,29,0,2,2,0,58,78,70,29,235
2025-11-13,78,92,74,32,0,2,1,0,78,94,75,32,279
2025-11-14,95,130,96,40,2,1,1,0,97,131,97,40,365
2025-11-15,32,77,47,10,0,0,2,0,32,77,49,10,168
2025-11-16,28,46,41,14,0,0,0,1,28,46,41,15,130
2025-11-17,84,123,98,44,1,1,1,0,85,124,99,44,352
2025-11-18,84,119,87,54,2,2,0,0,86,121,87,54,348
2025-11-19,89,120,89,27,2,0,3,0,91,120,92,27,330
2025-11-20,73,101,87,35,0,2,2,0,73,103,89,35,300
2025-11-21,82,155,89,58,4,0,0,0,86,155,89,58,388
2025-11-22,73,89,90,24,0,0,0,0,73,89,90,24,276
2025-11-23,53,44,48,16,1,1,2,0,54,45,50,16,165
2025-11-24,114,122,85,28,3,0,0,4,117,122,85,32,356
2025-11-25,90,77,82,50,1,3,1,0,91,80,83,50,304
2025-11-26,78,173,93,49,0,0,0,3,78,173,93,52,396
2025-11-27,62,118,92,48,0,1,0,2,62,119,92,50,323
2025-11-28,103,114,65,29,0,0,0,0,103,114,65,29,311
2025-11-29,39,52,54,47,0,0,0,0,39,52,54,47,192
2025-11-30,53,73,32,12,1,0,0,0,54,73,32,12,171
2025-12-01,108,140,116,50,2,3,1,1,110,143,117,51,421
2025-12-02,84,128,96,28,0,1,1,0,84,129,97,28,338
2025-12-03,91,157,104,39,0,0,0,1,91,157,104,40,392
2025-12-04,69,66,50,33,1,1,2,0,70,67,52,33,222
2025-12-05,79,100,87,43,2,3,0,1,81,103,87,44,315
2025-12-06,47,70,43,18,1,0,0,0,48,70,43,18,179
2025-12-07,43,50,43,18,0,0,0,0,43,50,43,18,154
2025-12-08,95,120,98,37,3,5,1,0,98,125,99,37,359
2025-12-09,91,117,92,52,0,1,2,1,91,118,94,53,356
2025-12-10,63,89,63,29,0,2,2,1,63,91,65,30,249
2025-12-11,73,80,78,31,1,0,0,2,74,80,78,33,265
2025-12-12,83,79,91,38,0,1,3,1,83,80,94,39,296
2025-12-13,59,70,46,16,0,1,0,0,59,71,46,16,192
2025-12-14,31,33,21,15,2,0,1,0,33,33,22,15,103
2025-12-15,79,113,94,60,1,2,1,0,80,115,95,60,350
2025-12-16,100,127,96,34,0,1,0,0,100,128,96,34,358
2025-12-17,89,121,80,47,0,0,0,2,89,121,80,49,339
2025-12-18,89,90,83,34,1,0,0,0,90,90,83,34,297
2025-12-19,95,155,106,43,1,3,1,0,96,158,107,43,404
2025-12-20,56,84,53,17,0,0,0,0,56,84,53,17,210
2025-12-21,35,64,36,13,0,1,0,0,35,65,36,13,149
2025-12-22,103,148,66,39,2,3,5,4,105,151,71,43,370
2025-12-23,75,113,124,45,1,2,1,0,76,115,125,45,361
2025-12-24,108,104,91,31,1,0,3,1,109,104,94,32,339
2025-12-25,36,51,36,7,2,1,0,1,38,52,36,8,134
2025-12-26,90,117,60,34,0,0,0,2,90,117,60,36,303
2025-12-27,53,78,59,24,0,0,2,0,53,78,61,24,216
2025-12-28,41,54,62,24,1,1,0,0,42,55,62,24,183
2025-12-29,110,157,103,39,1,1,3,1,111,158,106,40,415
2025-12-30,74,144,117,34,3,3,2,1,77,147,119,35,378
2025-12-31,118,126,120,46,1,0,0,0,119,126,120,46,411
